id,sentence1,sentence2,paraphrase_type_ids,sentence1_segment_location,sentence2_segment_location,sentence1_tokenized,sentence2_tokenized
6b1c1ec8-41ad-4a8d-b47e-00c7e92b514d,"Investigators uncovered a 4-inch bone fragment from beneath the concrete slab Thursday, but it turned out to be an animal bone, authorities said.","Investigators uncovered a 4-inch bone fragment Thursday night, but authorities said it was from an animal.","[6, 3, 26, 25, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 26, 26, 26, 26, 26, 26, 26, 26, 26, 25, 25, 25]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 26, 26, 26, 26, 26, 25]","['Investigators', 'uncovered', 'a', '4-inch', 'bone', 'fragment', 'from', 'beneath', 'the', 'concrete', 'slab', 'Thursday', ',', 'but', 'it', 'turned', 'out', 'to', 'be', 'an', 'animal', 'bone', ',', 'authorities', 'said', '.']","['Investigators', 'uncovered', 'a', '4-inch', 'bone', 'fragment', 'Thursday', 'night', ',', 'but', 'authorities', 'said', 'it', 'was', 'from', 'an', 'animal', '.\n']"
4808090e-1b31-494d-ac88-a61869833478,"""For customers to get the most of the Internet, several factors are crucial,"" Pierre Danon, CEO of BT's retail unit.","""For customers to get the most out of the internet, several factors are crucial,"" Mr Danon said.","[6, 6, 7, 25, 25, 29]","[25, 25, 25, 25, 6, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 7, 7, 25, 25, 25, 25, 25, 25, 25, 25]","[25, 25, 25, 25, 6, 25, 25, 6, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 7, 7, 25, 25]","['``', 'For', 'customers', 'to', 'get', 'the', 'most', 'of', 'the', 'Internet', ',', 'several', 'factors', 'are', 'crucial', ',', ""''"", 'Pierre', 'Danon', ',', 'CEO', 'of', 'BT', ""'s"", 'retail', 'unit', '.']","['``', 'For', 'customers', 'to', 'get', 'the', 'most', 'out', 'of', 'the', 'internet', ',', 'several', 'factors', 'are', 'crucial', ',', ""''"", 'Mr', 'Danon', 'said', '.\n']"
fec1debf-8479-43b8-8a33-b69d7b7ecad7,"Jail warden Gene Fischi said said Selenski and Bolton broke their 12-inch-by-18-inch cell window, threw a mattress to the ground and shimmied down the rope to a second-story roof.","Warden Gene Fischi said the two inmates broke a 12-by-18-inch cell window, threw a mattress to the ground, and clambered down the makeshift rope to a second-story roof.","[6, 6, 5, 16, 25, 25, 29, 21]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['Jail', 'warden', 'Gene', 'Fischi', 'said', 'said', 'Selenski', 'and', 'Bolton', 'broke', 'their', '12-inch-by-18-inch', 'cell', 'window', ',', 'threw', 'a', 'mattress', 'to', 'the', 'ground', 'and', 'shimmied', 'down', 'the', 'rope', 'to', 'a', 'second-story', 'roof', '.']","['Warden', 'Gene', 'Fischi', 'said', 'the', 'two', 'inmates', 'broke', 'a', '12-by-18-inch', 'cell', 'window', ',', 'threw', 'a', 'mattress', 'to', 'the', 'ground', ',', 'and', 'clambered', 'down', 'the', 'makeshift', 'rope', 'to', 'a', 'second-story', 'roof', '.\n']"
2cf20138-79f7-4311-9267-58d57a225f13,"In an editorial in the journal, two breast cancer researchers said hormones' effect on the breast creates a double-whammy that is ""almost unique"" in medicine.","In an accompanying editorial, two breast cancer researchers said that the effect of hormones on the breast created a double whammy that was ""almost unique"" in medicine.","[4, 6, 11, 1, 1, 24, 29]","[29, 29, 29, 24, 24, 24, 29, 29, 29, 29, 29, 29, 24, 24, 24, 29, 29, 29, 24, 29, 24, 29, 24, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 24, 29, 29, 29, 29, 29, 29, 29, 24, 24, 24, 24, 24, 29, 29, 29, 24, 29, 24, 24, 29, 24, 29, 29, 29, 29, 29, 29, 29]","['In', 'an', 'editorial', 'in', 'the', 'journal', ',', 'two', 'breast', 'cancer', 'researchers', 'said', 'hormones', ""'"", 'effect', 'on', 'the', 'breast', 'creates', 'a', 'double-whammy', 'that', 'is', '``', 'almost', 'unique', ""''"", 'in', 'medicine', '.']","['In', 'an', 'accompanying', 'editorial', ',', 'two', 'breast', 'cancer', 'researchers', 'said', 'that', 'the', 'effect', 'of', 'hormones', 'on', 'the', 'breast', 'created', 'a', 'double', 'whammy', 'that', 'was', '``', 'almost', 'unique', ""''"", 'in', 'medicine', '.\n']"
84e79693-24cb-4d67-957f-5cae2864b3b8,SCC argued that Lexmark was trying to shield itself from competition by installing a chip on its toner cartridges to make it difficult for third-party manufacturers to make generic cartridges.,The company also argued that Lexmark was trying to squash competition by installing a microchip on its toner cartridges to make it difficult for third-party manufacturers to make generic cartridges.,"[6, 6, 6, 25, 29]","[6, 25, 25, 25, 25, 25, 25, 6, 6, 6, 25, 25, 25, 25, 6, 25, 25, 25, 25, 25, 25, 0, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[6, 6, 25, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['SCC', 'argued', 'that', 'Lexmark', 'was', 'trying', 'to', 'shield', 'itself', 'from', 'competition', 'by', 'installing', 'a', 'chip', 'on', 'its', 'toner', 'cartridges', 'to', 'make', 'it', 'difficult', 'for', 'third-party', 'manufacturers', 'to', 'make', 'generic', 'cartridges', '.']","['The', 'company', 'also', 'argued', 'that', 'Lexmark', 'was', 'trying', 'to', 'squash', 'competition', 'by', 'installing', 'a', 'microchip', 'on', 'its', 'toner', 'cartridges', 'to', 'make', 'it', 'difficult', 'for', 'third-party', 'manufacturers', 'to', 'make', 'generic', 'cartridges', '.\n']"
c5244140-6b05-4312-880b-d2f267501e0a,"According to reports, Knight allegedly punched a parking attendant outside a Los Angeles nightclub.",He was arrested last week for allegedly punching a parking attendant outside a nightclub in LA.,"[4, 6, 11, 25, 25, 29]","[25, 25, 25, 25, 6, 25, 0, 25, 25, 25, 25, 11, 11, 11, 11, 25]","[6, 25, 25, 25, 25, 0, 25, 0, 25, 25, 25, 25, 11, 11, 11, 11, 25]","['According', 'to', 'reports', ',', 'Knight', 'allegedly', 'punched', 'a', 'parking', 'attendant', 'outside', 'a', 'Los', 'Angeles', 'nightclub', '.']","['He', 'was', 'arrested', 'last', 'week', 'for', 'allegedly', 'punching', 'a', 'parking', 'attendant', 'outside', 'a', 'nightclub', 'in', 'LA', '.\n']"
2c50ebf0-904c-4e57-a885-82688771d26a,The findings appear in next Friday's Physical Review Letters.,The findings will be reported Friday in the journal Physical Review Letters.,"[6, 11, 1, 25, 29]","[0, 0, 1, 0, 25, 11, 11, 11, 11, 11, 0]","[25, 25, 1, 1, 1, 11, 25, 11, 11, 11, 11, 11, 25]","['The', 'findings', 'appear', 'in', 'next', 'Friday', ""'s"", 'Physical', 'Review', 'Letters', '.']","['The', 'findings', 'will', 'be', 'reported', 'Friday', 'in', 'the', 'journal', 'Physical', 'Review', 'Letters', '.\n']"
dc35b720-ee49-4118-bd1d-21e2496178b1,"""I'm real excited to be a Cleveland Cavalier,"" James said.","""I'm really excited about going to Cleveland,"" James told ESPN.com.","[5, 5, 25, 29, 30]","[25, 25, 25, 5, 25, 29, 29, 29, 29, 29, 25, 25, 25, 5, 25]","[29, 29, 29, 5, 29, 0, 0, 0, 0, 29, 29, 29, 5, 25, 29]","['``', 'I', ""'m"", 'real', 'excited', 'to', 'be', 'a', 'Cleveland', 'Cavalier', ',', ""''"", 'James', 'said', '.']","['``', 'I', ""'m"", 'really', 'excited', 'about', 'going', 'to', 'Cleveland', ',', ""''"", 'James', 'told', 'ESPN.com', '.\n']"
e8c345af-f06b-448e-a2dd-3e58e88f5105,"Rashidi Ahmad, 33, was found dead in his pickup truck after it crashed into a building at Lincolnshire and Williamsborough drives, near Franklin Boulevard.","Sheriff's deputies found Ahmad in his truck after it crashed into a building at Lincolnshire and Williamsborough drives, just south of the Sacramento city limits along Franklin Boulevard.","[6, 14, 25, 25, 25, 29, 30]","[14, 14, 25, 25, 25, 14, 14, 25, 14, 14, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14, 14, 14, 14, 14, 14, 14, 14, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['Rashidi', 'Ahmad', ',', '33', ',', 'was', 'found', 'dead', 'in', 'his', 'pickup', 'truck', 'after', 'it', 'crashed', 'into', 'a', 'building', 'at', 'Lincolnshire', 'and', 'Williamsborough', 'drives', ',', 'near', 'Franklin', 'Boulevard', '.']","['Sheriff', ""'s"", 'deputies', 'found', 'Ahmad', 'in', 'his', 'truck', 'after', 'it', 'crashed', 'into', 'a', 'building', 'at', 'Lincolnshire', 'and', 'Williamsborough', 'drives', ',', 'just', 'south', 'of', 'the', 'Sacramento', 'city', 'limits', 'along', 'Franklin', 'Boulevard', '.\n']"
fedcce85-1738-43fd-90b2-a4f65743ecf2,"The program, which downloads the pornographic material to the usurped computer only briefly to allow visitors to view it, is invisible to the computer's owner.","The program, which only briefly downloads the pornographic material to the usurped computer, is invisible to the computer's owner.","[26, 25, 29]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 25, 25, 25, 25, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[25, 25, 25, 25, 26, 26, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['The', 'program', ',', 'which', 'downloads', 'the', 'pornographic', 'material', 'to', 'the', 'usurped', 'computer', 'only', 'briefly', 'to', 'allow', 'visitors', 'to', 'view', 'it', ',', 'is', 'invisible', 'to', 'the', 'computer', ""'s"", 'owner', '.']","['The', 'program', ',', 'which', 'only', 'briefly', 'downloads', 'the', 'pornographic', 'material', 'to', 'the', 'usurped', 'computer', ',', 'is', 'invisible', 'to', 'the', 'computer', ""'s"", 'owner', '.\n']"
e790fbf0-6fc0-4d09-b5ef-adad5b6e0958,Dealers said the yen was also undermined by falling Japanese interest rates.,Dealers said the dollar also drew some support due to falling Japanese interest rates.,"[31, 29]","[29, 29, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 29]","[29, 29, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 29]","['Dealers', 'said', 'the', 'yen', 'was', 'also', 'undermined', 'by', 'falling', 'Japanese', 'interest', 'rates', '.']","['Dealers', 'said', 'the', 'dollar', 'also', 'drew', 'some', 'support', 'due', 'to', 'falling', 'Japanese', 'interest', 'rates', '.\n']"
74d3564c-86b2-4df1-bb0d-8bc5f1fde44c,"On Friday, the U.S. Department of Labour reported that the U.S. economy shed another 48,000 jobs in April, while the jobless rate jumped to 6 per cent.","Those numbers showed the U.S. economy shed another 48,000 jobs in April, while the jobless rate jumped to 6 per cent.","[5, 24, 25, 29, 28]","[25, 25, 25, 24, 24, 24, 24, 24, 24, 24, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 24, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['On', 'Friday', ',', 'the', 'U.S.', 'Department', 'of', 'Labour', 'reported', 'that', 'the', 'U.S.', 'economy', 'shed', 'another', '48,000', 'jobs', 'in', 'April', ',', 'while', 'the', 'jobless', 'rate', 'jumped', 'to', '6', 'per', 'cent', '.']","['Those', 'numbers', 'showed', 'the', 'U.S.', 'economy', 'shed', 'another', '48,000', 'jobs', 'in', 'April', ',', 'while', 'the', 'jobless', 'rate', 'jumped', 'to', '6', 'per', 'cent', '.\n']"
2741686f-148d-417b-8250-b8f3d079ff29,The broad Standard & Poor's 500 index slipped 12.27 points or 1.23 percent to 981.73.,"The S.& P. 500 slipped 12.27 points, or 1.2 percent, to 981.73.","[6, 6, 29, 21]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]","['The', 'broad', 'Standard', '&', 'Poor', ""'s"", '500', 'index', 'slipped', '12.27', 'points', 'or', '1.23', 'percent', 'to', '981.73', '.']","['The', 'S.', '&', 'P.', '500', 'slipped', '12.27', 'points', ',', 'or', '1.2', 'percent', ',', 'to', '981.73', '.\n']"
725e2a78-84ff-4d74-88ac-d1424c41ad0b,But Mr Kenny said his advice to Mr Hicks - if they are ever allowed to meet or speak - may well be that he accept a deal.,"But Mr Kenny said his advice to David Hicks, should they be allowed to meet, might be that he accept a deal.","[6, 6, 7, 2, 25, 25, 25, 29, 21]","[0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 6, 0, 0, 25, 0, 0, 0, 25, 25, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0]","[25, 25, 25, 25, 25, 25, 25, 7, 7, 25, 25, 25, 25, 25, 25, 25, 25, 2, 2, 25, 25, 25, 25, 25, 25]","['But', 'Mr', 'Kenny', 'said', 'his', 'advice', 'to', 'Mr', 'Hicks', '-', 'if', 'they', 'are', 'ever', 'allowed', 'to', 'meet', 'or', 'speak', '-', 'may', 'well', 'be', 'that', 'he', 'accept', 'a', 'deal', '.']","['But', 'Mr', 'Kenny', 'said', 'his', 'advice', 'to', 'David', 'Hicks', ',', 'should', 'they', 'be', 'allowed', 'to', 'meet', ',', 'might', 'be', 'that', 'he', 'accept', 'a', 'deal', '.\n']"
25a7fd56-3a0a-4968-aeb6-19a96eced09b,He said his hatred for such people grew from these discussions and had helped convince him violence was the answer.,His hatred for these people had germinated from these discussions and helped cement his belief that violence was the panacea.,"[6, 6, 6, 6, 1, 1, 25, 25, 29]","[25, 25, 25, 25, 25, 6, 25, 1, 25, 25, 25, 25, 1, 1, 6, 6, 25, 25, 25, 6, 25]","[25, 25, 25, 6, 25, 1, 1, 25, 25, 25, 25, 1, 6, 6, 6, 25, 25, 25, 25, 6, 25]","['He', 'said', 'his', 'hatred', 'for', 'such', 'people', 'grew', 'from', 'these', 'discussions', 'and', 'had', 'helped', 'convince', 'him', 'violence', 'was', 'the', 'answer', '.']","['His', 'hatred', 'for', 'these', 'people', 'had', 'germinated', 'from', 'these', 'discussions', 'and', 'helped', 'cement', 'his', 'belief', 'that', 'violence', 'was', 'the', 'panacea', '.\n']"
8a42e6a9-bd98-4468-ac7b-5419e3113075,"The first biotechnology treatment for asthma, the constriction of the airways that affects millions around the world, received approval from the US Food and Drug Administration yesterday.","The first biotechnology treatment for asthma, the constriction of the airways that affects millions of Americans, received approval from the U.S. Food and Drug Administration on Friday.","[4, 29, 30, 30]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 30, 30, 30, 29, 29, 29, 29, 29, 4, 29, 29, 29, 29, 30, 29]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 30, 30, 29, 29, 29, 29, 29, 4, 29, 29, 29, 29, 30, 30, 29]","['The', 'first', 'biotechnology', 'treatment', 'for', 'asthma', ',', 'the', 'constriction', 'of', 'the', 'airways', 'that', 'affects', 'millions', 'around', 'the', 'world', ',', 'received', 'approval', 'from', 'the', 'US', 'Food', 'and', 'Drug', 'Administration', 'yesterday', '.']","['The', 'first', 'biotechnology', 'treatment', 'for', 'asthma', ',', 'the', 'constriction', 'of', 'the', 'airways', 'that', 'affects', 'millions', 'of', 'Americans', ',', 'received', 'approval', 'from', 'the', 'U.S.', 'Food', 'and', 'Drug', 'Administration', 'on', 'Friday', '.\n']"
11c6c300-d8a0-4c94-85b6-c0f3c2c9a974,The findings appear in Wednesday's Journal of the American Medical Association (news - web sites).,The results are to be published in Wednesday's issue of The Journal of the American Medical Association.,"[5, 25, 25, 29]","[25, 5, 0, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[25, 5, 0, 0, 0, 0, 25, 25, 25, 25, 25, 0, 25, 25, 25, 25, 25, 25, 25]","['The', 'findings', 'appear', 'in', 'Wednesday', ""'s"", 'Journal', 'of', 'the', 'American', 'Medical', 'Association', '(', 'news', '-', 'web', 'sites', ')', '.']","['The', 'results', 'are', 'to', 'be', 'published', 'in', 'Wednesday', ""'s"", 'issue', 'of', 'The', 'Journal', 'of', 'the', 'American', 'Medical', 'Association', '.\n']"
23284a83-6a18-4868-8c5d-265411bd6e97,The results will be published the July 10 issue of the journal Nature.,The results appear in Thursday’s issue of the journal Nature.,"[5, 11, 2, 29, 30]","[29, 29, 2, 2, 2, 11, 30, 30, 11, 11, 11, 11, 11, 29]","[29, 29, 2, 0, 30, 11, 11, 11, 11, 11, 29]","['The', 'results', 'will', 'be', 'published', 'the', 'July', '10', 'issue', 'of', 'the', 'journal', 'Nature', '.']","['The', 'results', 'appear', 'in', 'Thursday’s', 'issue', 'of', 'the', 'journal', 'Nature', '.\n']"
5b888394-8ced-4d2b-9242-0f5811fadd56,"Immunizing mice with pneumococcusleads tothe generation of antibodies that the researchers think lead to the protection from heart disease, he said.","Immunizing mice with pneumococcus means generating antibodies that the researchers believe lead to the protection from heart disease, he said.","[4, 5, 3, 29]","[29, 29, 29, 4, 0, 3, 0, 29, 29, 29, 29, 5, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 29, 4, 4, 3, 29, 29, 29, 29, 5, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['Immunizing', 'mice', 'with', 'pneumococcusleads', 'tothe', 'generation', 'of', 'antibodies', 'that', 'the', 'researchers', 'think', 'lead', 'to', 'the', 'protection', 'from', 'heart', 'disease', ',', 'he', 'said', '.']","['Immunizing', 'mice', 'with', 'pneumococcus', 'means', 'generating', 'antibodies', 'that', 'the', 'researchers', 'believe', 'lead', 'to', 'the', 'protection', 'from', 'heart', 'disease', ',', 'he', 'said', '.\n']"
af05b1cf-8833-4c90-86b8-7d47658d00af,"I called the number and the lady told me she was talking on the phone to Toby Studabaker,'' Sherry Studabaker told BBC television.","I called the number and the lady told me she was talking on the phone to Toby Studabaker.""","[25, 29]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 25, 25, 25, 25, 25, 0]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['I', 'called', 'the', 'number', 'and', 'the', 'lady', 'told', 'me', 'she', 'was', 'talking', 'on', 'the', 'phone', 'to', 'Toby', 'Studabaker', ',', ""''"", 'Sherry', 'Studabaker', 'told', 'BBC', 'television', '.']","['I', 'called', 'the', 'number', 'and', 'the', 'lady', 'told', 'me', 'she', 'was', 'talking', 'on', 'the', 'phone', 'to', 'Toby', 'Studabaker', '.', ""''\n""]"
be530914-be26-4360-b01b-c36d9994f209,"Instead, the high court said that drug makers did not adequately show why the plan should be prevented from taking effect.",Stevens said that the drug manufacturers had not shown why the plan should be prevented from taking effect.,"[6, 5, 11, 1, 25, 25, 29]","[25, 25, 6, 6, 6, 0, 0, 11, 11, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 25, 25, 11, 11, 11, 1, 25, 1, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['Instead', ',', 'the', 'high', 'court', 'said', 'that', 'drug', 'makers', 'did', 'not', 'adequately', 'show', 'why', 'the', 'plan', 'should', 'be', 'prevented', 'from', 'taking', 'effect', '.']","['Stevens', 'said', 'that', 'the', 'drug', 'manufacturers', 'had', 'not', 'shown', 'why', 'the', 'plan', 'should', 'be', 'prevented', 'from', 'taking', 'effect', '.\n']"
32782d7b-58e3-4969-a82e-e26bdf4bdf5f,"Peterson's lawyer, Mark Geragos of Los Angeles, was quick to swipe at the testing procedure.","Peterson's lawyer, Mark Geragos, of Los Angeles, has contested the DNA evidence, saying it is unreliable.","[29, 28, 21]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 29]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 29]","['Peterson', ""'s"", 'lawyer', ',', 'Mark', 'Geragos', 'of', 'Los', 'Angeles', ',', 'was', 'quick', 'to', 'swipe', 'at', 'the', 'testing', 'procedure', '.']","['Peterson', ""'s"", 'lawyer', ',', 'Mark', 'Geragos', ',', 'of', 'Los', 'Angeles', ',', 'has', 'contested', 'the', 'DNA', 'evidence', ',', 'saying', 'it', 'is', 'unreliable', '.\n']"
5798da95-5070-4a8d-b0a0-b6b0b3b72d78,"In a statement later, he said it appeared his side may have fallen a bit short.","Zilkha conceded in a statement issued today that his group may have fallen ""a bit short.""","[6, 6, 6, 26, 25, 25, 25, 29, 21]","[26, 26, 26, 25, 26, 6, 6, 25, 25, 25, 6, 25, 25, 25, 25, 25, 25, 25]","[6, 6, 26, 26, 26, 25, 25, 0, 25, 6, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['In', 'a', 'statement', 'later', ',', 'he', 'said', 'it', 'appeared', 'his', 'side', 'may', 'have', 'fallen', 'a', 'bit', 'short', '.']","['Zilkha', 'conceded', 'in', 'a', 'statement', 'issued', 'today', 'that', 'his', 'group', 'may', 'have', 'fallen', '``', 'a', 'bit', 'short', '.', ""''\n""]"
0a2e5194-6532-4e1f-ac2d-041e5c20b6b5,Malaysia has launched an aggressive media campaign over its water dispute with Singapore.,MALAYSIA will launch a publicity campaign in local newspapers today giving its version of the water dispute with Singapore.,"[6, 2, 8, 25, 25, 25, 25, 29]","[8, 2, 2, 0, 25, 6, 25, 0, 0, 25, 25, 25, 25, 25]","[8, 2, 2, 0, 6, 0, 25, 25, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Malaysia', 'has', 'launched', 'an', 'aggressive', 'media', 'campaign', 'over', 'its', 'water', 'dispute', 'with', 'Singapore', '.']","['MALAYSIA', 'will', 'launch', 'a', 'publicity', 'campaign', 'in', 'local', 'newspapers', 'today', 'giving', 'its', 'version', 'of', 'the', 'water', 'dispute', 'with', 'Singapore', '.\n']"
