id,sentence1,sentence2,similarity
88135d74-125d-410d-a11f-5244aeef338f,A dog jumps in midair to catch a Frisbee.,The brown dog jumps for a pink Frisbee.,4.0
5b5aab35-59b4-4302-853c-b63a87cea39f,The gate is blue.,The gate is yellow.,1.6
a89b83c5-f98e-4ae4-ab30-7fd6905235c8,iran is the most prolific applier of the death penalty in the world after china.,the islamic republic is the most prolific applier of the death penalty in the world after china.,3.8
902ba0c9-2294-47a9-802c-3e52d78d06ff,Left side of a silver train engine.,A close-up of a black train engine.,2.2
a7b14bbb-29f6-4d52-91bf-ae73d81f0c72,police arrested 2 honduran drug trafficking suspects.,bulgarian police arrest head of drug trafficking group.,1.4
cc77d014-27b8-41c1-ab14-c72f132ac385,"The broader Standard & Poor's 500 Index rose 3.42 points, or 0.34 percent, to 1,007.84.","The technology-laced Nasdaq Composite Index .IXIC was down 1.55 points, or 0.09 percent, at 1,744.91.",1.0
acb3b313-64d6-4188-a3d9-ef32d99e297b,A man climbing a rock-face.,A man is climbing a rock wall.,4.6
295a9217-5a1e-49e6-a6c7-d9fc370442ea,Black and white cow standing in grassy field.,A black and white photo of a man standing next to a bus.,0.8
5883f81b-5765-4d8b-86f6-ec0df8415217,A black dog is walking on the grass with a stick in it's mouth.,A boy holds a net with a snake in it close to the ground.,0.0
8d3b5ab1-c9b7-4d9b-aa93-0081992003ee,A man is praying.,A man is running.,0.727
b7a091ab-f7de-4b8e-8a3a-1c488ff4d1b0,Someone touched the kitten chewing on a string.,Someone is cutting paper.,0.25
7b53a4c5-0e9b-4dd4-bab0-a7c73ff04f5f,The woman is frying a breaded pork chop.,A woman is cooking a breaded pork chop.,4.2
db7c22b2-3958-4908-b055-aeb782260bee,Two dogs in a fenced kennel look ahead.,Two girls on a guy posing on the bow a boat.,0.0
9863bf4b-8f7d-4019-81c2-04153785e21f,"Also, businesses throughout Utah are volunteering to display Amber alerts on their signs.",Other businesses are volunteering to put the alerts on their electronic signs and billboards.,3.75
683ffa49-6147-484f-ac1f-d60128874ea7,A female applies something to he hair with her hands.,A cat is eating a slice of watermelon.,0.0
529fd2c1-760c-40c4-9db1-35011410177d,"Yes, I can tell you from personal experience that they certainly did whistle.",It is true that bombs in World War II would make a whistling sound as they fell.,2.8
beea99e1-62bf-49d0-8b0d-0503ba0467bf,Pena Nieto wins Mexico presidential vote: exit polls,Poll: Putin to win Russia presidential vote,0.6
e43ed1ad-a6ad-4790-8aeb-539fb9d9c17f,"Contrary to what PeopleSoft management would have you believe, Oracle intends to fully support PeopleSoft customers and products for many years to come.""","Ellison said that contrary to the contentions of PeopleSoft management, Oracle intends to ""fully support PeopleSoft customers and products"" for many years to come.",4.8
c13ced43-e155-4bc3-a9e0-186cfd0ec0d6,Protests continue in tense Ukraine capital,Protests continue in Brazil,1.6
66d03bb2-048b-4aa4-af0c-cf97834bc889,Pakistan's Musharraf charged over Bhutto murder,Pakistan's Musharraf Charged In Bhutto Death,4.8
a16faf3d-9839-4ad4-8455-bc1a78b9d44c,"In Pakistan, army adamant on fighting the other Taliban",Pak army adamant on fighting the other Taleban,4.8
f8e53b65-c0b6-4ce1-9f93-2e64d47dd1f0,Death toll rises in Russia plane crash,Death toll rises to 39 in Italy coach crash,0.0
f7339b7d-4d03-4bdc-b2fd-40bb521bcb41,One boy is pushing another boy on a swing.,A boy is pushing another boy on the swings.,4.8
31d8c729-32c7-444e-bf36-8691fdd8fb31,Camouflage airplane sitting on grassy field.,A camouflaged plane sitting on the green grass.,4.4
80151e65-535f-4c6a-8af5-cf24cf449dc0,You'll need to check the particular policies of each publisher to see what is allowed and what is not allowed.,If you need to publish the book and you have found one publisher that allows it.,3.0
bdb027bc-2f90-4700-b1fb-c69d184c8568,Israel 'bombs' Syria as envoy presses peace talks bid,Fierce clashes in east Syria as US pushes peace talks,2.2
3ef7fc3d-04d1-4c0e-b077-4ea3381b1709,Pakistani plane crashes with 127 on board,Pakistani Plane Crashes With 130 People On Board,2.6
2cd6dde5-26c4-45c2-94b7-725acc36fc05,Pentagon adjusts plans for more intense attacks on Syria,Pope thanks public for joining his Syria vigil,1.0
4d207c14-8d98-47d0-a032-3a3c9bcc0640,"At CPAC, Mitt Romney Stresses Conservative Credentials",CPAC 2012: Mitt Romney Struggles to Connect with Conservative Base,3.2
77b1f284-365e-4cea-ab50-87c7ee80aa96,Facilitator : Show me the smart child.,Facilitator : And why is she the dumb child?,1.0
51c2f783-6a80-4bda-baa2-52238fd8bc24,Iran Moderate Wins Presidency by a Large Margin,Iran threatens to trigger oil price war,0.4
700890a4-9088-4a80-b509-131bf4eb794b,The television and desk of hotel room with lamp lighting.,A television and a laptop computer are on in a hotel room.,2.6
8a1d97dd-414b-47dc-afc5-d3cee46221ab,State Education Commissioner Kent King said Wednesday that the scores on the Missouri Assessment Program tests disappointed him.,Missouri Education Commissioner Kent King said he was disappointed by the scores.,3.2
88bc3af0-9ed5-41df-88ae-7a9aafc4e29b,A man is writing in a book.,A man is writing on a paper.,2.875
267da58a-69cd-445f-959b-345558fb1145,A black and white cat is high up on tree branches.,Black and white lamb with tag in right ear.,0.8
88e22794-1216-4eae-bfe9-046e1294a2e4,Pope canonizes 2 Palestinians,Sweden recognizes Palestinian state,0.0
99f70855-09d2-4cc7-b78e-c5cd2eb0991a,The woman is slicing tofu.,The woman is putting on lipstick.,0.4
8c56cb95-d35d-4719-bc9b-b12215024598,Singapore stocks end up 0.11 pct,Singapore stocks end down 0.45%,1.6
da537fcd-2fe8-48b4-b251-63de43210616,"Joining Boston on Monday were the Massachusetts communities of Watertown, Saugus and Framingham.","Along with Boston, Watertown, Saugus and Framingham also are going smoke-free Monday.",3.0
7e67be8d-d11b-4e47-99c0-8a74fc37f10a,a group of navy seals are singing,A group of military personnel are playing in a brass quintet.,2.4
ccf35a0f-7707-4ad0-b86e-0195ef445ab1,A child and two dogs play in the water.,A child in red and blue floaties looking down at the water.,2.2
e0680a48-010a-46e0-925b-887d5092b754,restraining extremist groups is becoming increasingly difficult because of how the groups are financed.,bruguiere stated-- restraining extremist groups particularly across europe was becoming increasingly difficult because of how the groups are financed.,3.8
9515413a-6023-4968-be5d-c371e3defa73,A man is playing piano.,A man is playing a violin.,2.0
2bda656b-82fa-46b2-8f26-95cf455dfcd9,Two black and white dogs are playing together outside.,Two children and a black dog are playing out in the snow.,1.0
2626fb6b-a5da-46ba-b543-be70cb8f9241,sheep standing in afield.,A sheep grazing in a field.,3.2
e174aea1-057f-4cfa-8c09-5faff221e1c9,occupied Palestinian territory: Palestinians rebuff US peace talks blueprint,occupied Palestinian territory: Palestinians Face a Route to Nowhere,1.4
1ad8bdc5-6e48-4c10-98d8-8b2d67b431e7,A person is adding oil in the pan.,The cook pouring oil into the pan.,4.25
bf565002-520c-4007-a6ef-93f51509b628,"The meeting was scheduled to end Wednesday night, with attendees approving resolutions that express the denomination's view on issues but that are not binding on churches.","On Wednesday, attendees will vote on resolutions that express the Southern Baptist view on issues, but are not binding on individual churches.",3.273
37a26725-ea3b-4610-8ef9-9e82ca45325a,"For fiction, I have little proof to show of blogs being published as print and/or ebooks.","To answer your question, yes, I think blogging your fiction will hurt your attempts to be traditionally published later.",1.8
b76a6853-50ab-40e4-8bf6-7cc149bcfd7c,"A three-judge panel of the 11th U.S. Circuit Court of Appeals ruled late Friday that the small size, limited use and secular purpose make the image legitimate.",A three-judge panel of the 8th U.S. Circuit Court of Appeals in St. Louis overturned a ruling issued last year that supported the ordinance.,2.8
723e1dc7-0ab0-48eb-8dab-76ebd4c5279a,"Capital gains, top rate:  percent.","Income tax, top rate:  percent.",2.4
fa806659-3beb-41ed-83d0-a1f057ffc771,A woman is doing ballet.,A woman is riding on a horse.,1.0
2966d933-3057-46f1-b32f-1f5522f13d4a,A dog jumping for a Frisbee in the snow.,A dog is jumping in the snow.,3.2
69c8e0ee-30ba-4156-8eca-71476bebc26d,One man is breaking cement on another man's chest.,A man breaks cinder blocks on another man.,3.75
d22199b7-2972-42b0-80dc-126bdc3557e5,A woman is applying eye liner to her eyelid using an eye pencil.,A woman is applying cosmetics to her eyelid.,3.8
47a34d8f-c3ce-407c-a2eb-1a89e345f216,"3 killed, 4 injured in Los Angeles shootings",Five killed in Saudi Arabia shooting,0.0
c2d21b61-c82f-47b6-8864-8a547ced8913,Red and white bus driving down road.,A bus drives down a busy road.,3.6
c0a1030a-d205-4572-bd6b-1917a219dbf4,Sony to sell PC unit and cut jobs,Sony to axe PC unit in major business overhaul,3.0
e918c7ef-c977-4f96-af1b-6ff2ac6156a4,A girl is riding a horse.,The girl trotted the horse.,4.5
75df5241-6c8b-4829-aad9-200eadeac7e8,"""I can say I am being forced into exile by the world superpower,"" he said.","""I am being forced into exile by the world's superpower,"" Taylor said in an address videotaped at his home.",3.0
7aedcd96-659c-4eaf-82e0-37c83a1f67d3,The point of aerating your pile is to get oxygen to the microbes that break down the organic matter.,"Your pile will compost without turning it, but it goes faster if you turn it.",2.4
65a221d9-02ba-4eb9-b646-b929886fb340,A woman is playing the flute.,A man is playing a keyboard.,1.0
c1e3a248-9877-4e94-8c02-a86b419293f8,"A long-haired man with a hat standing between two large, half-empty Coke bottles.",A man with a cap and jacket walking between two large bottles.,3.6
02f759c4-69a0-4416-8ab2-3b520ab6f2ac,"""This is extraordinarily fast,"" said Matt Geller, an analyst at CIBC World Markets.","They are actually going to record sales for Velcade this year,"" said Matt Geller, an analyst at CIBC World Markets.",2.25
2d133d1f-3eac-4653-8c1e-44de6f0e38df,Luxembourg PM quits amid spying scandal,Luxembourg votes after spying row,2.2
4281878f-3ff1-4353-897b-343a27716d89,Six people are seated at a restaurant table and looking into the camera.,A group of people sitting at a restaurant table.,3.0
c7b64a69-597f-4d8c-9506-c16db1c7e112,A woman is about to paint.,A boy is about to take a picture.,1.0
a383c35b-5dc4-4271-8cfc-5dc636103a2d,A blue scooter parked on a sidewalk.,A blue moped parked on the sidewalk.,4.2
531428f3-d8a1-40ec-b9c1-586e01474c2c,The industry's largest association is urging its members not call the more than 50 million home and cellular numbers on the list.,"Meantime, the Direct Marketing Association said its members should not call the nearly 51 million numbers on the list.",3.2
3ce3db92-4957-4010-bcc0-133b8d98b613,I think he'd be better for American business interests overall.,Would he be better for American society?,1.6
8264f028-93da-4089-ae0c-95633a802c94,A kitten is playing with a blue rope toy.,A kitten is playing with a toy.,4.4
e0a0c8cd-3ec4-42a9-ba31-fadcf10daff4,A man and a woman laughing.,A man and a woman kiss.,1.2
4c8f477b-0320-47a4-8033-e90bdc07b51a,A person is out in the water at the beach while the sun sets.,A person above their surfboard on the water.,3.0
139fc295-bec7-4f77-b800-b6659523f19f,Lebanon businesses strike in protest at political impasse,Tunisia president says confident can overcome political crisis,0.6
3008434d-ad8a-4f8b-885f-5584e4914187,A man in a white suit walks down the street holding a newspaper.,A man in a white suit walks outside carrying a newspaper.,4.6
c7638770-8836-4f38-a4b8-f694cb2f938a,A man is playing guitar.,Smeone is laying down.,0.0
f55a8ee8-1ec6-430e-80c7-9b705a1ceb24,A woman is frying something.,A woman is riding a horse.,0.6
15d28e32-fc38-4aff-b224-c906b6adad07,A woman is filing her nails.,A man is peeling a carrot.,0.0
c6ebbb6e-b119-4df0-98db-669be40e32f0,The boy fell off his bike.,A boy falls off his bike.,4.8
7617e7af-5893-4f12-b056-39fc9ef42372,What the Pope's butler saw – aide arrested over Vatican leaks,Pope’s butler arrested in scandal over Vatican leaks,3.4
c245a6e6-5d78-44a9-a079-ca0b1020ec1b,The man talked to a girl over the internet camera.,A teenager talks to a girl over a webcam.,2.8
b1b65e1d-1264-44d4-ac63-218400c8d5d5,"""In  it was a mental illness, now what are they teaching you?""","He stated that it was a mental illness in , how is that bigotry?",1.6
a29e9942-e297-4157-96f9-8c6dd30c0103,What if they messed up a study?,What if they had a personal bias?,1.0
432186cd-4f89-4bad-85a2-b9f52f03d822,"9 dead, 11 hurt, 4 missing in Mont Blanc avalanche","6 dead, several missing in Mont Blanc avalanche",2.4
7950e71d-eb94-4f69-b62b-94569aa1805d,Clashes as Greeks protest against more cutbacks,Clashes erupt as Greek vote nears,2.4
6d4b7e91-f65e-4e22-a922-26b958a45dca,"That is your problem, not your supervisor's.",Work with your supervisor and your team to solve the problem.,2.0
089c284f-e18d-458a-83ed-fffdda35e8f7,Glee star Cory Monteith found dead in hotel room in Canada,'Glee' star Cory Monteith found dead,4.4
1aa093ef-6d5e-4a03-9410-6f4a39f3ead5,A man pours oil on some tomatos.,The man poured oil on the cut tomatoes.,3.8
22d50070-2a33-46f6-b935-03be971d15cd,A dog running along the beach.,Boy and girl running along the beach.,1.4
6acf7eea-6aa9-4154-b6ae-0df5f9cde35d,The academic year does start around September in the USA and I think most European countries.,"I would not accelerate things, to avoid getting worse grades that you want.",0.2
3c5c1479-de3b-4153-9bcf-a75830018db3,The tennis player hit the ball into outer space and broke the death star.,A female tennis player is leaping into the air to hit the ball.,1.2
92706530-ff67-487f-926f-4af0f0564b2e,A woman is lying on a blanket on a rock and reading a book.,A woman seated is singing a song and playing the guitar too.,1.2
cc1b4525-1c1d-4e93-83c8-782a298e3c95,A tiger is playing with his trainer.,A tiger attacks a man.,1.333
d667d59e-8376-4530-8f9a-d7c5605bfe73,There are people out on the street.,People are out on the street.,5.0
7f011699-84d0-499c-83f3-9fbd8e5e4563,A white plane on the runway.,A white airplane is on a runway.,4.8
351c581c-7031-4360-a00e-82c119db14fd,A black and white cat is sitting on a brown chair looking up.,Black and white cat sitting on wood chair looking up.,3.6
af262bad-00ea-4064-895d-d38f27addeb5,Facebook earnings jump 63% as mobile ads accelerate,Facebook profits jump as user base expands,3.4
6b0f7e95-d159-4057-9ed3-b9f97ca4f123,The Securities and Exchange Commission has also initiated an informal probe of Coke.,That federal investigation is separate from an informal inquiry by the Securities and Exchange Commission.,2.2
86b92882-0acd-47fb-9aeb-eca26bf2c049,Matt Smith quits BBC‚Äôs Doctor Who,Matt Smith quits BBC's Doctor Who,5.0
0fd56159-335e-4460-82ab-d60012ec54ae,Manning sentenced to 35 years in prison,"Ariel Castro sentenced to 1,000 years in prison",0.4
1b50ec3e-9b01-4842-a14e-f94f6017fe71,"Yes, they are both different.",Opinions are different.,1.2
bd12982d-4e48-44e3-ab3d-c5349f8531d3,Red double decker bus on side of street.,A red double decker bus on a crowded street.,3.8
d754a2fb-5178-4db5-b35b-e38ebb7b84cb,I've used Paint Shop Pro and DxO Optics Pro on Windows.,"In Linux I use Bibble, which is has some warts but which is the only serious option AFAICT.",0.8
